# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
25737.8000 F25295 320939 2 442.8000 pm109 p14 292 N pm109->c58->p14
25744.5000 F24679 116056 3 1065.5000 cm117 c39 282 N cm117->w76->c42->c39
25748.4000 F24455 426912 3 1293.4000 wm121 c57 278 N wm121->w91->wm122->c57
25764.3000 F25449 371172 2 315.3000 pm103 c33 294 N pm103->p18->c33
25775.7000 F25381 300186 1 394.7000 pm106 c32 293 N pm106->c32
25778.4000 F24706 336153 4 1072.4000 pm106 c48 282 N pm106->c42->pm104->c61->c48
25801.8000 F19341 118242 2 6460.8000 wm119 cm113 192 N wm119->t98->cm113
25803.1000 F18960 322670 5 6843.1000 wm125 cm113 185 N wm125->c46->w94->w81->t98->cm113
25821.6000 F20396 226623 4 5425.6000 wm124 c56 209 N wm124->p28->p7->t98->c56
25824.2000 F25520 224426 1 304.2000 wm121 p23 294 N wm121->p23
25829.5000 F25284 161305 2 545.5000 wm121 c33 290 N wm121->t98->c33
25854.0000 F25105 167673 2 749.0000 wm121 w67 287 N wm121->t98->w67
25854.6000 F15672 137595 5 10182.6000 wm125 w67 130 N wm125->w95->p26->w89->t98->w67
25868.1000 F25811 180111 1 57.1000 cm115 cm110 299 N cm115->cm110
25868.2000 F25793 324309 1 75.2000 cm113 p19 298 N cm113->p19
25868.7000 F25448 148976 1 420.7000 cm115 cm110 292 N cm115->cm110
25877.4000 F20007 290473 3 5870.4000 wm123 c50 202 N wm123->p15->t101->c50
25898.9000 F25613 388075 1 285.9000 wm119 wm121 295 N wm119->wm121
25901.0000 F25746 182068 1 155.0000 pm104 c56 297 N pm104->c56
25905.3000 F25769 277821 1 136.3000 cm110 w85 297 N cm110->w85
25906.8000 F22625 197116 2 3281.8000 pm107 c36 245 N pm107->p3->c36
25912.6000 F25754 120872 2 158.6000 wm120 cm114 297 N wm120->c59->cm114
25913.2000 F25680 137518 2 233.2000 wm120 cm114 296 N wm120->c59->cm114
25916.4000 F25873 252296 2 43.4000 pm105 w89 299 N pm105->t100->w89
25928.0000 F22166 120161 4 3762.0000 pm106 p24 237 N pm106->w73->p5->t100->p24
25934.3000 F25156 179000 4 778.3000 cm110 c43 287 N cm110->w74->c35->c59->c43
25935.9000 F23993 350655 3 1942.9000 wm125 w78 267 N wm125->p26->c53->w78
25937.8000 F24832 219284 4 1105.8000 cm113 c49 281 N cm113->cm115->p13->cm110->c49
25939.9000 M693 583299 10 5501.9000 t97 t100 208 N t97->t96->t97->t96->t97->t96->t97->t96->p9->w88->t100
25952.9000 F25099 347682 3 853.9000 wm122 c45 285 N wm122->p24->w89->c45
25972.0000 F25941 247725 1 31.0000 cm117 p24 299 N cm117->p24
25981.9000 F23001 186853 2 2980.9000 wm120 cm113 250 N wm120->t99->cm113
25990.0000 F24963 194260 2 1027.0000 cm117 c48 282 N cm117->w76->c48
26017.7000 M709 547022 3 5121.7000 p11 c48 214 N p11->w82->w78->c48
26039.4000 F17857 310242 5 8182.4000 pm102 pm104 163 N pm102->p7->p26->w89->t99->pm104
26088.0000 F22646 386231 3 3442.0000 wm121 c51 242 N wm121->w84->p26->c51
26091.1000 F24913 109838 2 1178.1000 cm110 pm104 280 N cm110->c45->pm104
26096.3000 F25129 220859 4 967.3000 pm103 t99 283 N pm103->c56->p19->w69->t99
26101.7000 F26096 188238 1 5.7000 pm106 cm112 299 N pm106->cm112
26102.1000 F24406 198733 3 1696.1000 wm120 cm114 271 N wm120->c63->c51->cm114
26109.4000 F26027 410922 3 82.4000 wm120 t96 298 N wm120->c54->t97->t96
26111.0000 M830 554613 1 1617.0000 p9 c38 273 N p9->c38
26111.2000 F25847 289194 1 264.2000 pm102 c52 295 N pm102->c52
26128.3000 F24800 423408 4 1328.3000 pm104 c52 277 N pm104->t99->t96->t97->c52
26184.7000 F24513 321161 4 1671.7000 wm121 c41 272 N wm121->c53->p14->p24->c41
26185.8000 F26183 462618 1 2.8000 cm114 w93 299 N cm114->w93
26186.3000 F24476 152503 2 1710.3000 wm119 c42 271 N wm119->t99->c42
26186.3000 F25917 363960 1 269.3000 cm116 cm113 295 N cm116->cm113
26218.8000 F25740 217494 3 478.8000 cm113 t99 292 N cm113->w69->t98->t99
26220.7000 F24341 455680 2 1879.7000 wm119 t98 268 N wm119->t99->t98
26229.7000 F23721 392387 4 2508.7000 pm103 c47 258 N pm103->w71->w73->c41->c47
26231.5000 F26118 180321 1 113.5000 wm122 cm111 298 N wm122->cm111
26247.8000 F26094 205028 1 153.8000 pm104 w89 297 N pm104->w89
26251.4000 F24647 422500 2 1604.4000 pm104 p7 273 N pm104->t98->p7
26258.0000 F24905 128705 2 1353.0000 cm117 c58 277 N cm117->w76->c58
26260.4000 F23156 143907 4 3104.4000 wm120 w68 248 N wm120->t99->t96->t97->w68
26261.4000 F25560 323171 4 701.4000 wm123 t98 288 N wm123->c61->c48->p0->t98
26275.9000 M666 931955 2 6650.9000 p21 c58 189 N p21->t98->c58
26300.1000 F26082 239979 1 218.1000 cm116 w69 296 N cm116->w69
26396.0000 F24850 113147 4 1546.0000 pm109 c39 274 N pm109->w66->p22->c57->c39
26411.0000 F25747 108311 2 664.0000 wm120 c40 288 N wm120->c44->c40
26416.4000 F25974 420034 2 442.4000 wm121 w75 292 N wm121->pm109->w75
26425.5000 F25921 176102 2 504.5000 cm117 cm111 291 N cm117->c60->cm111
26432.5000 F24966 118194 4 1466.5000 pm104 c34 275 N pm104->c44->p13->c54->c34
26445.4000 F23017 426063 2 3428.4000 wm120 p23 242 N wm120->t101->p23
26480.5000 F26143 326289 2 337.5000 cm116 c51 294 N cm116->p19->c51
26486.2000 F17536 222075 14 8950.2000 pm103 p4 150 N pm103->p20->p12->p27->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->p4
26515.6000 F25840 191868 2 675.6000 wm120 cm114 288 N wm120->c44->cm114
26517.2000 F22744 425195 3 3773.2000 wm122 t96 237 N wm122->p17->t97->t96
26524.6000 F25674 283776 2 850.6000 wm120 c34 285 N wm120->c44->c34
26534.8000 F26356 341622 1 178.8000 wm121 c54 297 N wm121->c54
26540.5000 F25109 104345 2 1431.5000 pm108 c38 276 N pm108->c35->c38
26578.0000 F26213 120666 1 365.0000 wm121 p30 293 N wm121->p30
26583.5000 F25246 324461 2 1337.5000 cm114 c42 277 N cm114->c43->c42
26587.4000 F26585 467424 1 2.4000 wm121 p30 299 N wm121->p30
26616.2000 F26474 173640 1 142.2000 pm105 t100 297 N pm105->t100
26635.1000 F24209 432361 4 2426.1000 wm122 t100 259 N wm122->p11->t98->t101->t100
26661.0000 F26578 143898 1 83.0000 cm114 c39 298 N cm114->c39
26661.7000 F26473 150866 1 188.7000 cm114 c39 296 N cm114->c39
26662.3000 F26537 453911 1 125.3000 cm113 p20 297 N cm113->p20
26694.8000 F26581 172495 1 113.8000 cm112 c57 298 N cm112->c57
26735.1000 F21637 383002 6 5098.1000 wm125 c47 215 N wm125->w64->c35->p31->c52->c50->c47
26747.8000 F23073 205366 3 3674.8000 pm106 cm116 238 N pm106->c56->w94->cm116
26759.2000 F26674 372492 1 85.2000 cm116 wm125 298 N cm116->wm125
26766.6000 F24369 395834 2 2397.6000 pm109 t99 260 N pm109->p14->t99
26767.6000 F26688 275187 1 79.6000 cm114 c49 298 N cm114->c49
26804.2000 F24653 159303 2 2151.2000 wm121 wm119 264 N wm121->t100->wm119
26822.6000 F26343 358057 1 479.6000 cm111 w79 292 N cm111->w79
26830.0000 F25181 202439 3 1649.0000 wm122 cm114 272 N wm122->p24->c51->cm114
26831.5000 F26151 117753 2 680.5000 wm119 pm104 288 N wm119->t98->pm104
26845.1000 F23158 175207 3 3687.1000 wm124 w75 238 N wm124->p2->p30->w75
26880.8000 F26660 436469 2 220.8000 cm110 w71 296 N cm110->c32->w71
26903.9000 F22671 319377 13 4232.9000 pm104 t98 229 N pm104->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->w69->t98
26904.5000 F21439 139359 11 5465.5000 cm117 t98 208 N cm117->p29->t96->t97->t96->t97->t96->t97->t96->t97->w69->t98
26938.1000 F26596 202510 2 342.1000 pm105 p28 294 N pm105->t101->p28
26956.2000 F26877 453141 1 79.2000 cm112 w85 298 N cm112->w85
26964.5000 F26670 370036 1 294.5000 wm125 w81 295 N wm125->w81
26978.6000 F26772 312283 1 206.6000 cm110 w93 296 N cm110->w93
26991.7000 F17406 169292 7 9585.7000 pm103 p23 140 N pm103->p20->p11->w81->w72->w83->t101->p23
26992.7000 F26528 242028 2 464.7000 pm104 p23 292 N pm104->t101->p23
27011.4000 F26888 422679 1 123.4000 cm116 p24 297 N cm116->p24
27027.0000 F26798 456708 2 229.0000 cm110 p23 296 N cm110->wm119->p23
27039.1000 F25048 448173 3 1991.1000 pm108 w79 266 N pm108->p12->c37->w79
27051.6000 F23339 457108 4 3712.6000 pm109 c61 238 N pm109->c50->p0->t98->c61
27071.4000 M791 666276 9 3694.4000 c47 c60 238 N c47->t96->t97->t96->t97->t96->t97->t96->t97->c60
27072.0000 F26075 106523 3 997.0000 pm107 c32 283 N pm107->p6->c36->c32
27075.7000 F18925 270335 5 8150.7000 pm107 w69 164 N pm107->w80->p14->w80->t97->w69
27096.6000 F26918 404679 2 178.6000 wm119 w64 297 N wm119->t100->w64
27101.6000 F26797 312718 2 304.6000 wm125 w65 294 N wm125->c44->w65
27103.7000 F24685 259858 3 2418.7000 pm102 c45 259 N pm102->p15->w93->c45
27107.8000 F26689 314096 2 418.8000 wm119 p22 293 N wm119->t100->p22
27109.1000 F23500 305611 5 3609.1000 cm113 p22 239 N cm113->c43->c41->p14->t100->p22
27111.1000 F26796 117720 2 315.1000 wm125 c49 294 N wm125->c44->c49
27114.2000 F25294 288634 3 1820.2000 wm123 c38 269 N wm123->w70->c61->c38
27122.8000 F24226 155138 3 2896.8000 pm103 w69 251 N pm103->w82->t100->w69
27149.4000 F26668 483070 2 481.4000 cm116 c42 291 N cm116->c54->c42
27176.8000 F26809 476844 1 367.8000 cm114 w71 293 N cm114->w71
27183.4000 F24138 407145 7 3045.4000 cm117 c32 249 N cm117->p28->w77->t96->t97->t96->t97->c32
27191.5000 F27020 152562 1 171.5000 cm115 p17 297 N cm115->p17
27207.7000 F26620 335741 2 587.7000 pm104 w88 290 N pm104->t100->w88
27210.6000 F26949 346771 1 261.6000 cm111 wm125 295 N cm111->wm125
27214.2000 F27182 188470 1 32.2000 cm113 c45 299 N cm113->c45
27222.1000 F27146 309606 1 76.1000 pm104 c51 298 N pm104->c51
27259.1000 F27021 419073 1 238.1000 cm111 w94 296 N cm111->w94
27267.3000 F25459 277426 2 1808.3000 wm120 w76 269 N wm120->c43->w76
27270.5000 F25931 353189 5 1339.5000 cm113 p21 277 N cm113->t96->t97->t96->cm112->p21
27272.4000 F24597 265939 4 2675.4000 pm106 p24 255 N pm106->c40->p12->c37->p24
27281.6000 F27025 191953 2 256.6000 pm103 c60 295 N pm103->c56->c60
27282.8000 F21644 293046 5 5638.8000 pm109 c56 206 N pm109->w76->w85->c32->c60->c56
27292.3000 F26755 243222 3 537.3000 wm118 t96 291 N wm118->p15->t97->t96
27317.2000 F25394 131977 4 1923.2000 cm117 c63 267 N cm117->w74->w81->c50->c63
27318.0000 F21388 284606 3 5930.0000 pm108 cm112 201 N pm108->w70->t100->cm112
27323.6000 F27147 449813 1 176.6000 cm111 c61 297 N cm111->c61
27343.3000 F23030 400568 4 4313.3000 wm122 w76 228 N wm122->p17->p4->c51->w76
27348.0000 F26912 238170 1 436.0000 cm117 p0 292 N cm117->p0
27353.3000 F27150 399761 1 203.3000 pm107 c34 296 N pm107->c34
27362.5000 F26643 462006 2 719.5000 wm125 w94 288 N wm125->c41->w94
27367.7000 F24842 198361 2 2525.7000 pm102 cm113 257 N pm102->w93->cm113
27368.9000 F22980 303417 4 4388.9000 pm107 pm104 226 N pm107->p3->c47->w94->pm104
27373.7000 F27318 331304 1 55.7000 pm107 c33 299 N pm107->c33
27377.5000 F26370 110849 3 1007.5000 cm111 c37 283 N cm111->w79->c53->c37
27379.7000 F26646 206681 2 733.7000 wm118 c32 287 N wm118->p15->c32
27407.2000 F27108 163763 1 299.2000 pm105 w72 295 N pm105->w72
27441.2000 F24364 471252 3 3077.2000 pm109 p27 248 N pm109->p14->t100->p27
27448.1000 M883 646121 1 1369.1000 p18 t98 277 N p18->t98
27506.5000 F27131 251979 2 375.5000 wm118 pm104 293 N wm118->t100->pm104
27507.3000 F27250 187047 2 257.3000 wm118 wm119 295 N wm118->t100->wm119
27509.6000 F27507 471709 1 2.6000 pm104 wm119 299 N pm104->wm119
27513.0000 F26363 234950 3 1150.0000 pm102 c55 280 N pm102->c49->c44->c55
27528.5000 M793 594020 1 4087.5000 p2 cm115 231 N p2->cm115
27550.1000 F27028 174694 2 522.1000 pm103 p11 291 N pm103->c45->p11
27560.9000 F27227 132964 1 333.9000 wm123 c55 294 N wm123->c55
27561.4000 F24290 475919 3 3271.4000 pm109 cm110 245 N pm109->p14->t100->cm110
27567.6000 F21901 363439 5 5666.6000 cm111 c54 205 N cm111->w69->p24->w79->w94->c54
27585.9000 F27387 495744 2 198.9000 pm104 p2 296 N pm104->c61->p2
27586.6000 F22752 107804 4 4834.6000 wm121 pm109 219 N wm121->w84->w74->t100->pm109
27606.5000 F26665 205056 2 941.5000 pm107 p11 284 N pm107->c33->p11
27629.4000 F25980 484825 2 1649.4000 cm116 c45 272 N cm116->w89->c45
27630.6000 F26312 121684 3 1318.6000 pm107 c59 278 N pm107->p6->c48->c59
27632.4000 F27216 304394 2 416.4000 pm105 c45 293 N pm105->w72->c45
27640.2000 F27054 428402 2 586.2000 pm106 c36 290 N pm106->c35->c36
27661.6000 F24864 296704 2 2797.6000 pm108 p2 253 N pm108->p12->p2
27662.1000 F25057 100312 2 2605.1000 pm108 p2 256 N pm108->p12->p2
27672.5000 F21330 443032 4 6342.5000 pm105 c35 194 N pm105->p21->t100->t99->c35
27677.1000 F22423 418854 14 5254.1000 wm120 p31 212 N wm120->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->p31
27692.8000 F27314 449654 2 378.8000 pm104 c35 293 N pm104->t99->c35
27693.3000 F23897 105988 2 3796.3000 wm122 c35 236 N wm122->t99->c35
27696.9000 F27251 150122 3 445.9000 cm111 cm115 292 N cm111->pm104->c61->cm115
27697.6000 F19078 241843 20 8619.6000 pm109 w65 156 N pm109->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->w65
27705.2000 F27467 301734 1 238.2000 cm112 c41 296 N cm112->c41
27713.2000 F22043 205603 2 5670.2000 cm117 p9 205 N cm117->p1->p9
27714.7000 F27694 346395 1 20.7000 wm123 c37 299 N wm123->c37
27740.0000 F27530 295713 1 210.0000 cm115 p12 296 N cm115->p12
27745.0000 F27478 219924 3 267.0000 wm125 w69 295 N wm125->p23->t101->w69
27748.3000 F25166 446572 3 2582.3000 wm123 t97 256 N wm123->w70->t96->t97
27748.4000 F27525 451524 2 223.4000 pm102 p17 296 N pm102->p21->p17
27759.4000 F20735 237696 5 7024.4000 cm111 wm121 182 N cm111->p20->p13->w92->c40->wm121
27785.1000 F25383 301865 4 2402.1000 cm117 t100 259 N cm117->w74->w81->t98->t100
27787.0000 F25671 454283 2 2116.0000 pm104 t100 264 N pm104->t98->t100
27796.5000 F27581 379869 1 215.5000 cm114 p1 296 N cm114->p1
27808.8000 F23326 473354 3 4482.8000 wm120 c60 225 N wm120->t99->t100->c60
27809.8000 F23096 245883 5 4713.8000 pm109 c60 221 N pm109->p31->c42->p20->t100->c60
27812.3000 F26666 185990 2 1146.3000 cm113 c51 280 N cm113->c50->c51
27824.1000 F27456 155364 2 368.1000 pm106 p3 293 N pm106->t97->p3
27827.5000 F18814 150697 18 9013.5000 pm109 wm118 149 N pm109->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->wm118
27829.5000 F27447 490628 2 382.5000 pm106 wm118 293 N pm106->t97->wm118
27855.8000 F27673 383561 1 182.8000 cm115 p31 296 N cm115->p31
27865.8000 F27296 101021 2 569.8000 wm123 c46 290 N wm123->c37->c46
27866.3000 F27389 311935 2 477.3000 pm102 w70 292 N pm102->p21->w70
27892.9000 F24347 159417 3 3545.9000 wm122 w84 240 N wm122->w79->c53->w84
27894.0000 F19420 317628 18 8474.0000 pm106 wm119 158 N pm106->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->wm119
27911.7000 F26893 358035 2 1018.7000 wm121 w65 283 N wm121->c57->w65
27925.4000 F27485 481579 3 440.4000 pm109 wm118 292 N pm109->p30->t100->wm118
27944.2000 F25998 364724 3 1946.2000 cm115 w76 267 N cm115->w67->c58->w76
27946.4000 F27442 358115 3 504.4000 pm106 cm115 291 N pm106->t97->p31->cm115
27948.0000 F24971 135541 2 2977.0000 pm108 cm117 250 N pm108->p12->cm117
27956.7000 F23148 149629 8 4808.7000 wm124 c52 219 N wm124->p2->c48->w81->c60->w71->c51->p19->c52
27959.9000 F26290 107405 4 1669.9000 pm108 c35 272 N pm108->c33->pm106->t97->c35
27960.5000 F27066 144361 4 894.5000 pm102 c35 285 N pm102->c62->p31->t97->c35
27963.9000 F27327 159063 3 636.9000 pm109 p15 289 N pm109->p30->t100->p15
27964.2000 F27511 147447 2 453.2000 pm106 c59 292 N pm106->t97->c59
27967.6000 F26956 236375 2 1011.6000 wm119 p0 283 N wm119->t100->p0
28016.7000 F19904 267949 7 8112.7000 pm102 p5 164 N pm102->p2->w83->p4->p7->p19->c48->p5
28021.6000 F27480 248155 3 541.6000 pm106 c44 290 N pm106->t97->t96->c44
28023.4000 F24907 430466 9 3116.4000 cm113 c44 248 N cm113->w66->t96->t97->t96->t97->t96->t97->t96->c44
28041.4000 F26447 362926 4 1594.4000 pm108 c56 273 N pm108->c40->p5->w76->c56
28044.6000 F24852 382762 5 3192.6000 pm108 c44 246 N pm108->p12->c37->c46->w65->c44
28056.3000 F27998 275982 1 58.3000 cm115 c63 299 N cm115->c63
28063.3000 F27814 259933 2 249.3000 wm118 t98 295 N wm118->p20->t98
28079.0000 F27454 184405 2 625.0000 pm103 p24 289 N pm103->w79->p24
28146.4000 F28115 450326 1 31.4000 wm125 c58 299 N wm125->c58
28151.4000 F27429 428206 2 722.4000 pm109 t99 287 N pm109->p30->t99
28177.2000 F26327 189302 3 1850.2000 pm108 c58 269 N pm108->w92->c40->c58
28182.5000 F26400 188545 4 1782.5000 wm119 pm103 270 N wm119->p23->wm119->c38->pm103
28223.9000 F28079 254772 2 144.9000 pm106 t101 297 N pm106->t100->t101
28236.8000 F27880 207568 3 356.8000 wm125 c59 294 N wm125->wm119->cm117->c59
28262.9000 M909 659674 1 1413.9000 w78 w73 276 N w78->w73
28283.3000 F19226 274113 7 9057.3000 wm120 c51 149 N wm120->c34->p6->p30->p21->p11->t98->c51
28286.6000 F24733 381341 2 3553.6000 wm122 p15 240 N wm122->w82->p15
28296.9000 F27778 463799 1 518.9000 pm108 cm114 291 N pm108->cm114
28301.3000 F18997 385874 5 9304.3000 pm107 cm116 144 N pm107->w80->p14->w80->p8->cm116
28315.4000 F28304 235504 1 11.4000 wm121 cm116 299 N wm121->cm116
28322.5000 F27367 264794 4 955.5000 pm106 pm102 284 N pm106->t97->t96->t97->pm102
28337.8000 F28112 247359 1 225.8000 pm103 c47 296 N pm103->c47
28346.8000 F18223 134704 10 10123.8000 pm109 c51 131 N pm109->c53->w92->p30->p21->t96->t97->t96->w79->c39->c51
28359.4000 F27513 359868 3 846.4000 cm110 c60 285 N cm110->p20->p3->c60
28372.8000 F28166 487068 3 206.8000 wm119 t96 296 N wm119->wm125->wm119->t96
28372.8000 F27944 399846 3 428.8000 pm106 c45 292 N pm106->w74->c36->c45
28403.1000 F24935 477615 10 3468.1000 cm113 cm114 242 N cm113->w66->t96->t97->t96->t97->t96->t97->t96->t97->cm114
28425.8000 F20162 187181 5 8263.8000 wm122 t100 162 N wm122->w89->w90->c36->t99->t100
28451.3000 F28220 101269 1 231.3000 wm120 c48 296 N wm120->c48
28517.7000 F28497 217117 1 20.7000 cm117 c45 299 N cm117->c45
28544.5000 F27119 280278 2 1425.5000 pm104 t101 276 N pm104->t99->t101
28547.8000 F28505 363941 1 42.8000 pm109 c61 299 N pm109->c61
28558.0000 M871 696077 1 2830.0000 t101 p0 252 N t101->p0
28566.5000 F28234 358412 1 332.5000 wm124 c40 294 N wm124->c40
28576.6000 F28435 289908 2 141.6000 cm115 wm122 297 N cm115->c51->wm122
28611.8000 F28578 119771 1 33.8000 cm112 c49 299 N cm112->c49
28622.5000 F28316 339576 2 306.5000 pm104 w93 294 N pm104->t99->w93
28630.4000 F26969 148937 4 1661.4000 pm105 c53 272 N pm105->w85->p23->w69->c53
28643.7000 F28491 372747 1 152.7000 cm112 w64 297 N cm112->w64
28664.1000 M515 949037 6 13414.1000 p1 t97 76 N p1->w87->p24->w82->wm118->t99->t97
28673.3000 F28671 145803 1 2.3000 cm111 p20 299 N cm111->p20
28674.5000 F28575 278145 1 99.5000 wm119 cm111 298 N wm119->cm111
28686.3000 F28452 404960 2 234.3000 cm115 w93 296 N cm115->c51->w93
28702.1000 F25088 123113 5 3614.1000 wm123 c50 239 N wm123->w70->cm111->w76->c36->c50
28707.7000 F28439 111380 1 268.7000 pm108 p7 295 N pm108->p7
28719.6000 F27081 285407 4 1638.6000 pm107 c46 272 N pm107->c34->cm112->c63->c46
28723.7000 F26990 133628 4 1733.7000 wm121 c51 271 N wm121->c57->wm125->cm111->c51
28732.6000 F28731 386647 1 1.6000 pm109 w71 299 N pm109->w71
28737.5000 F26978 259960 4 1759.5000 pm105 t98 270 N pm105->w85->t96->p20->t98
28737.7000 F28704 171029 1 33.7000 wm122 c44 299 N wm122->c44
28740.3000 F25122 393770 3 3618.3000 wm123 t99 239 N wm123->w70->t98->t99
28741.8000 F27139 371525 2 1602.8000 pm104 t98 273 N pm104->t99->t98
28743.4000 F27873 376868 3 870.4000 cm117 t98 285 N cm117->p0->t99->t98
28744.7000 F27058 322957 2 1686.7000 pm104 t98 271 N pm104->t99->t98
28757.4000 M887 915155 1 2558.4000 t99 wm119 257 N t99->wm119
28773.9000 F27344 319704 4 1429.9000 pm103 w82 276 N pm103->w71->w94->c48->w82
28780.5000 F26307 103470 4 2473.5000 pm108 c60 258 N pm108->w92->t97->t96->c60
28801.5000 F28690 162860 1 111.5000 wm120 cm116 298 N wm120->cm116
28801.6000 F27065 308956 3 1736.6000 pm105 c60 271 N pm105->w85->w69->c60
28826.0000 F28681 121786 1 145.0000 cm114 wm119 297 N cm114->wm119
28857.7000 F28850 377702 1 7.7000 cm111 c32 299 N cm111->c32
28901.5000 M782 554249 2 5801.5000 w90 c43 203 N w90->w95->c43
28943.5000 F28611 458392 1 332.5000 pm105 c41 294 N pm105->c41
28948.0000 F27077 261996 5 1871.0000 pm103 c36 268 N pm103->c56->w68->c61->c38->c36
28957.7000 F28753 413620 1 204.7000 pm105 w74 296 N pm105->w74
28984.1000 F27261 254695 5 1723.1000 pm106 t101 271 N pm106->t97->t96->t97->t96->t101
28984.6000 F26305 167753 3 2679.6000 pm108 w95 255 N pm108->w92->c45->w95
29015.2000 F28670 304167 1 345.2000 wm118 t98 294 N wm118->t98
29030.6000 F28066 173821 2 964.6000 wm122 t96 283 N wm122->c51->t96
29040.0000 F28735 161453 2 305.0000 wm122 c53 294 N wm122->c58->c53
29051.7000 F28999 136024 1 52.7000 pm109 w64 299 N pm109->w64
29053.5000 F28976 299357 1 77.5000 cm117 p20 298 N cm117->p20
29075.8000 F27315 234912 4 1760.8000 pm109 w78 270 N pm109->p30->w93->c51->w78
29096.6000 F28915 327782 2 181.6000 wm121 c38 296 N wm121->c47->c38
29102.9000 F28809 196013 1 293.9000 pm104 p25 295 N pm104->p25
29119.1000 F28993 225515 2 126.1000 cm117 wm124 297 N cm117->c62->wm124
29135.7000 F29063 129628 1 72.7000 cm110 p10 298 N cm110->p10
29140.8000 F29005 353522 1 135.8000 pm106 c46 297 N pm106->c46
29217.5000 F27544 131406 3 1673.5000 pm103 p28 272 N pm103->w79->p10->p28
29223.5000 F29181 340116 1 42.5000 pm102 c53 299 N pm102->c53
29228.5000 M605 577756 24 11365.5000 p15 p23 110 N p15->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->p23
29231.1000 F23676 124811 5 5555.1000 pm103 w66 207 N pm103->w71->w84->p7->c53->w66
29262.4000 F29254 372380 1 8.4000 wm118 c43 299 N wm118->c43
29313.6000 F29197 438302 1 116.6000 pm104 c33 298 N pm104->c33
29314.6000 F29263 295257 1 51.6000 cm116 cm110 299 N cm116->cm110
29353.6000 F27414 350841 8 1939.6000 cm112 c58 267 N cm112->p31->t97->t96->t97->t96->t97->t96->c58
29409.3000 F29194 354092 1 215.3000 cm113 pm105 296 N cm113->pm105
29412.7000 F26099 295241 5 3313.7000 pm107 c39 244 N pm107->p6->c34->p3->c52->c39
29412.8000 F27259 139149 4 2153.8000 cm113 t101 264 N cm113->w83->p28->p10->t101
29416.2000 F29302 108914 1 114.2000 cm116 w71 298 N cm116->w71
